family,group,n,regime,rival,rival_name,gap,ci_lo,ci_hi,units,result
llmrouterbench,20 models,20,cartel,flat_probe_argmax_online,flat probe argmax (online),-0.020799999999999975,-0.039999999999999966,0.0006000000000000005,5,tie
llmrouterbench,20 models,20,cartel,warm_start_bandit,warm-start bandit,0.03879999999999999,0.029800000000000028,0.05259999999999996,5,win
llmrouterbench,20 models,20,cartel,linucb_honest,LinUCB,-0.012799999999999988,-0.03499999999999996,0.0036000000000000034,5,tie
llmrouterbench,20 models,20,cartel,knn_router_online,KNN router (online),0.0035999999999999587,-0.012400000000000033,0.01979999999999995,5,tie
llmrouterbench,20 models,20,cartel,mlp_router,MLP router,-0.020799999999999996,-0.04079999999999997,-0.0016000000000000014,5,loss
llmrouterbench,20 models,20,cartel,declared_argmax,declared argmax,0.098,0.0712,0.1432,5,win
llmrouterbench,20 models,20,cartel,midian,MIDIAN,0.06080000000000001,0.04959000000000002,0.072,5,win
llmrouterbench,20 models,20,cartel,sequential_halving_peer,seq. halving (peer),0.20180000000000003,0.1472,0.2564,5,win
replay,shapes pooled,10,beta0,flat_probe_argmax_online,flat probe argmax (online),-0.012908666666666669,-0.013451083333333336,-0.012362608333333332,1000,loss
replay,shapes pooled,10,beta0,warm_start_bandit,warm-start bandit,-0.021639333333333333,-0.022287875000000006,-0.020999316666666667,1000,loss
replay,shapes pooled,10,beta0,linucb_honest,LinUCB,-0.020275333333333336,-0.021014108333333333,-0.019588266666666673,1000,loss
replay,shapes pooled,10,beta0,declared_argmax,declared argmax,-0.03993100000000001,-0.040802441666666675,-0.03911647500000001,1000,loss
replay,shapes pooled,10,beta0,verify_on_claim,verify on claim,0.007536666666666668,0.006155258333333334,0.008924041666666669,1000,win
replay,shapes pooled,10,beta0,midian,MIDIAN,-0.011477000000000001,-0.011967408333333332,-0.011034658333333334,1000,loss
replay,shapes pooled,10,beta0,sequential_halving_peer,seq. halving (peer),0.010203,0.009120475000000003,0.011361441666666664,1000,win
replay,shapes pooled,10,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),-0.012909,-0.013452408333333336,-0.0123626,1000,loss
replay,shapes pooled,10,beta025_cartel,warm_start_bandit,warm-start bandit,-0.007110666666666664,-0.007704024999999997,-0.006544624999999997,1000,loss
replay,shapes pooled,10,beta025_cartel,linucb_honest,LinUCB,-0.020275666666666668,-0.021013125,-0.019588925000000007,1000,loss
replay,shapes pooled,10,beta025_cartel,declared_argmax,declared argmax,-0.010144000000000002,-0.011258058333333333,-0.009097908333333333,1000,loss
replay,shapes pooled,10,beta025_cartel,verify_on_claim,verify on claim,0.011849666666666672,0.010390525000000005,0.013315708333333337,1000,win
replay,shapes pooled,10,beta025_cartel,midian,MIDIAN,0.002090666666666664,0.0015149583333333317,0.002636341666666664,1000,win
replay,shapes pooled,10,beta025_cartel,sequential_halving_peer,seq. halving (peer),0.01161,0.01058099166666667,0.012716008333333332,1000,win
replay,shapes pooled,10,beta025_random,flat_probe_argmax_online,flat probe argmax (online),-0.012926333333333335,-0.013469033333333335,-0.012381975000000002,1000,loss
replay,shapes pooled,10,beta025_random,warm_start_bandit,warm-start bandit,-0.008726666666666667,-0.009382383333333334,-0.008082241666666665,1000,loss
replay,shapes pooled,10,beta025_random,linucb_honest,LinUCB,-0.020293000000000005,-0.021039808333333333,-0.019603658333333336,1000,loss
replay,shapes pooled,10,beta025_random,declared_argmax,declared argmax,-0.0014503333333333373,-0.0028364250000000005,-1.2933333333338695e-05,1000,loss
replay,shapes pooled,10,beta025_random,verify_on_claim,verify on claim,0.027022666666666674,0.02525506666666667,0.02868469166666667,1000,win
replay,shapes pooled,10,beta025_random,midian,MIDIAN,-0.0014190000000000036,-0.002053766666666669,-0.0007799166666666712,1000,loss
replay,shapes pooled,10,beta025_random,sequential_halving_peer,seq. halving (peer),0.011184,0.010130666666666665,0.012321733333333333,1000,win
replay,shapes pooled,10,beta05_random,flat_probe_argmax_online,flat probe argmax (online),-0.012908666666666669,-0.013451083333333336,-0.012362608333333332,1000,loss
replay,shapes pooled,10,beta05_random,warm_start_bandit,warm-start bandit,-0.0018356666666666651,-0.0025501250000000007,-0.0011315083333333345,1000,loss
replay,shapes pooled,10,beta05_random,linucb_honest,LinUCB,-0.020275333333333336,-0.021014108333333333,-0.019588266666666673,1000,loss
replay,shapes pooled,10,beta05_random,declared_argmax,declared argmax,-0.011318000000000005,-0.012615350000000003,-0.010058958333333338,1000,loss
replay,shapes pooled,10,beta05_random,verify_on_claim,verify on claim,0.04694000000000001,0.045008200000000005,0.04884369166666667,1000,win
replay,shapes pooled,10,beta05_random,midian,MIDIAN,0.03444066666666667,0.031074583333333333,0.037782858333333336,1000,win
replay,shapes pooled,10,beta05_random,sequential_halving_peer,seq. halving (peer),0.10192699999999999,0.096796575,0.10669559166666666,1000,win
replay,shapes pooled,10,cartel,flat_probe_argmax_online,flat probe argmax (online),-0.012908666666666669,-0.013451083333333336,-0.012362608333333332,1000,loss
replay,shapes pooled,10,cartel,warm_start_bandit,warm-start bandit,0.009357000000000002,0.008761325000000006,0.009981041666666671,1000,win
replay,shapes pooled,10,cartel,linucb_honest,LinUCB,-0.020275333333333336,-0.021014108333333333,-0.019588266666666673,1000,loss
replay,shapes pooled,10,cartel,declared_argmax,declared argmax,0.013921999999999999,0.012598208333333333,0.015276625000000004,1000,win
replay,shapes pooled,10,cartel,verify_on_claim,verify on claim,0.02759833333333334,0.026184583333333337,0.02906609166666667,1000,win
replay,shapes pooled,10,cartel,midian,MIDIAN,0.08657166666666667,0.08294193333333333,0.09070670833333333,1000,win
replay,shapes pooled,10,cartel,sequential_halving_peer,seq. halving (peer),0.21964533333333333,0.2141629,0.22523933333333332,1000,win
replay,shapes pooled,100,beta0,flat_probe_argmax_online,flat probe argmax (online),0.007510333333333333,0.006906991666666667,0.008116533333333332,1000,win
replay,shapes pooled,100,beta0,warm_start_bandit,warm-start bandit,-0.016002999999999993,-0.016513341666666664,-0.01550665833333333,1000,loss
replay,shapes pooled,100,beta0,linucb_honest,LinUCB,-0.006046999999999988,-0.006584341666666654,-0.005473633333333325,1000,loss
replay,shapes pooled,100,beta0,declared_argmax,declared argmax,-0.05363833333333334,-0.054269683333333346,-0.05300059166666667,1000,loss
replay,shapes pooled,100,beta0,verify_on_claim,verify on claim,-0.037307666666666676,-0.037943666666666674,-0.03664930833333334,1000,loss
replay,shapes pooled,100,beta0,midian,MIDIAN,0.008800333333333337,0.008238891666666666,0.009380333333333338,1000,win
replay,shapes pooled,100,beta0,sequential_halving_peer,seq. halving (peer),-0.02040966666666666,-0.02098936666666666,-0.019881074999999998,1000,loss
replay,shapes pooled,100,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),0.005669333333333335,0.005070316666666667,0.006277166666666667,1000,win
replay,shapes pooled,100,beta025_cartel,warm_start_bandit,warm-start bandit,0.014467666666666676,0.013889608333333341,0.015059425000000006,1000,win
replay,shapes pooled,100,beta025_cartel,linucb_honest,LinUCB,-0.007887999999999987,-0.008441791666666653,-0.007304649999999984,1000,loss
replay,shapes pooled,100,beta025_cartel,declared_argmax,declared argmax,-0.013437999999999986,-0.014195708333333315,-0.012679299999999985,1000,loss
replay,shapes pooled,100,beta025_cartel,verify_on_claim,verify on claim,-0.022357999999999992,-0.022972049999999997,-0.021699616666666657,1000,loss
replay,shapes pooled,100,beta025_cartel,midian,MIDIAN,0.038272000000000014,0.03741010833333335,0.03913700833333335,1000,win
replay,shapes pooled,100,beta025_cartel,sequential_halving_peer,seq. halving (peer),-0.013565333333333325,-0.014150349999999992,-0.012959983333333326,1000,loss
replay,shapes pooled,100,beta025_random,flat_probe_argmax_online,flat probe argmax (online),0.005746,0.005131283333333335,0.0063837083333333315,1000,win
replay,shapes pooled,100,beta025_random,warm_start_bandit,warm-start bandit,0.016739666666666674,0.016048308333333337,0.017393366666666663,1000,win
replay,shapes pooled,100,beta025_random,linucb_honest,LinUCB,-0.007811333333333321,-0.008342674999999992,-0.007226299999999988,1000,loss
replay,shapes pooled,100,beta025_random,declared_argmax,declared argmax,0.005611000000000002,0.004403166666666671,0.0067093833333333385,1000,win
replay,shapes pooled,100,beta025_random,verify_on_claim,verify on claim,0.010048666666666673,0.00916800000000001,0.010925191666666674,1000,win
replay,shapes pooled,100,beta025_random,midian,MIDIAN,0.02739133333333334,0.026541175000000007,0.02825775000000001,1000,win
replay,shapes pooled,100,beta025_random,sequential_halving_peer,seq. halving (peer),-0.015642333333333328,-0.016292133333333327,-0.015047958333333325,1000,loss
replay,shapes pooled,100,beta05_random,flat_probe_argmax_online,flat probe argmax (online),0.007249333333333334,0.0066149999999999985,0.007909,1000,win
replay,shapes pooled,100,beta05_random,warm_start_bandit,warm-start bandit,0.020001666666666664,0.01928646666666667,0.020698458333333333,1000,win
replay,shapes pooled,100,beta05_random,linucb_honest,LinUCB,-0.006307999999999987,-0.006922024999999988,-0.005696524999999987,1000,loss
replay,shapes pooled,100,beta05_random,declared_argmax,declared argmax,0.00010166666666667084,-0.0009757416666666611,0.0011824666666666716,1000,tie
replay,shapes pooled,100,beta05_random,verify_on_claim,verify on claim,0.012635000000000006,0.011797550000000002,0.013518383333333338,1000,win
replay,shapes pooled,100,beta05_random,midian,MIDIAN,0.075417,0.07207404166666666,0.07887810833333332,1000,win
replay,shapes pooled,100,beta05_random,sequential_halving_peer,seq. halving (peer),0.10942433333333335,0.10788116666666668,0.11103118333333334,1000,win
replay,shapes pooled,100,cartel,flat_probe_argmax_online,flat probe argmax (online),0.007075000000000001,0.006426308333333336,0.0077191416666666695,1000,win
replay,shapes pooled,100,cartel,warm_start_bandit,warm-start bandit,0.030624000000000002,0.029906950000000005,0.03130706666666667,1000,win
replay,shapes pooled,100,cartel,linucb_honest,LinUCB,-0.006482333333333321,-0.00707468333333332,-0.005876983333333322,1000,loss
replay,shapes pooled,100,cartel,declared_argmax,declared argmax,0.02946533333333335,0.028021233333333347,0.031020866666666685,1000,win
replay,shapes pooled,100,cartel,verify_on_claim,verify on claim,0.008539333333333347,0.00747828333333335,0.00967652500000001,1000,win
replay,shapes pooled,100,cartel,midian,MIDIAN,0.17796533333333334,0.17352455833333336,0.18262615833333337,1000,win
replay,shapes pooled,100,cartel,sequential_halving_peer,seq. halving (peer),0.42495133333333335,0.42268745,0.42713830833333327,1000,win
replay,shapes pooled,1000,beta0,flat_probe_argmax_online,flat probe argmax (online),0.03801599999999998,0.03734054166666664,0.038682549999999975,1000,win
replay,shapes pooled,1000,beta0,warm_start_bandit,warm-start bandit,-0.016641333333333348,-0.01706401666666668,-0.016237925000000014,1000,loss
replay,shapes pooled,1000,beta0,linucb_honest,LinUCB,0.06781666666666666,0.06728500000000001,0.06833871666666667,1000,win
replay,shapes pooled,1000,beta0,declared_argmax,declared argmax,-0.04296700000000003,-0.043368033333333375,-0.0425672666666667,1000,loss
replay,shapes pooled,1000,beta0,verify_on_claim,verify on claim,-0.04149333333333337,-0.041899383333333366,-0.0411055666666667,1000,loss
replay,shapes pooled,1000,beta0,midian,MIDIAN,0.03811066666666665,0.037470974999999976,0.03875677499999998,1000,win
replay,shapes pooled,1000,beta0,sequential_halving_peer,seq. halving (peer),-0.04225766666666669,-0.04265600833333337,-0.04185892500000003,1000,loss
replay,shapes pooled,1000,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),0.0329763333333333,0.03228531666666665,0.03366974166666665,1000,win
replay,shapes pooled,1000,beta025_cartel,warm_start_bandit,warm-start bandit,-0.003860333333333341,-0.0043570250000000066,-0.0033748916666666785,1000,loss
replay,shapes pooled,1000,beta025_cartel,linucb_honest,LinUCB,0.062777,0.062214,0.063322025,1000,win
replay,shapes pooled,1000,beta025_cartel,declared_argmax,declared argmax,-0.011478000000000009,-0.01205967500000001,-0.010896591666666672,1000,loss
replay,shapes pooled,1000,beta025_cartel,verify_on_claim,verify on claim,-0.02278666666666668,-0.023311008333333345,-0.02223794166666668,1000,loss
replay,shapes pooled,1000,beta025_cartel,midian,MIDIAN,0.05263933333333331,0.051830874999999985,0.05342204166666665,1000,win
replay,shapes pooled,1000,beta025_cartel,sequential_halving_peer,seq. halving (peer),-0.04125866666666669,-0.04170067500000003,-0.0408203166666667,1000,loss
replay,shapes pooled,1000,beta025_random,flat_probe_argmax_online,flat probe argmax (online),0.034029333333333314,0.033359641666666655,0.03470403333333331,1000,win
replay,shapes pooled,1000,beta025_random,warm_start_bandit,warm-start bandit,0.014551333333333328,0.013935633333333329,0.015138024999999994,1000,win
replay,shapes pooled,1000,beta025_random,linucb_honest,LinUCB,0.06383,0.06328994166666667,0.06436303333333333,1000,win
replay,shapes pooled,1000,beta025_random,declared_argmax,declared argmax,0.020690999999999984,0.01975357499999998,0.02159741666666665,1000,win
replay,shapes pooled,1000,beta025_random,verify_on_claim,verify on claim,0.013548333333333325,0.012802224999999988,0.014308691666666656,1000,win
replay,shapes pooled,1000,beta025_random,midian,MIDIAN,0.044818333333333314,0.04407553333333332,0.04555904166666664,1000,win
replay,shapes pooled,1000,beta025_random,sequential_halving_peer,seq. halving (peer),-0.0403346666666667,-0.0407736916666667,-0.0398882416666667,1000,loss
replay,shapes pooled,1000,beta05_random,flat_probe_argmax_online,flat probe argmax (online),0.037284999999999985,0.03658830833333331,0.03796501666666664,1000,win
replay,shapes pooled,1000,beta05_random,warm_start_bandit,warm-start bandit,0.015707333333333323,0.015050924999999995,0.016320333333333322,1000,win
replay,shapes pooled,1000,beta05_random,linucb_honest,LinUCB,0.06708566666666667,0.06652455000000002,0.0676254,1000,win
replay,shapes pooled,1000,beta05_random,declared_argmax,declared argmax,0.021479666666666657,0.020487516666666653,0.022442674999999985,1000,win
replay,shapes pooled,1000,beta05_random,verify_on_claim,verify on claim,0.01485133333333333,0.01404598333333333,0.01561935833333333,1000,win
replay,shapes pooled,1000,beta05_random,midian,MIDIAN,0.11248933333333333,0.10824663333333334,0.11671126666666666,1000,win
replay,shapes pooled,1000,beta05_random,sequential_halving_peer,seq. halving (peer),0.036268666666666664,0.035387866666666656,0.037158366666666665,1000,win
replay,shapes pooled,1000,cartel,flat_probe_argmax_online,flat probe argmax (online),0.03726533333333332,0.03657445833333331,0.03795239166666664,1000,win
replay,shapes pooled,1000,cartel,warm_start_bandit,warm-start bandit,0.028063333333333315,0.027441274999999984,0.028669533333333313,1000,win
replay,shapes pooled,1000,cartel,linucb_honest,LinUCB,0.067066,0.06652823333333334,0.06757970833333334,1000,win
replay,shapes pooled,1000,cartel,declared_argmax,declared argmax,0.069613,0.06860696666666667,0.07057685833333331,1000,win
replay,shapes pooled,1000,cartel,verify_on_claim,verify on claim,0.04543433333333331,0.04460089166666665,0.04628304999999997,1000,win
replay,shapes pooled,1000,cartel,midian,MIDIAN,0.174923,0.17107248333333333,0.17895389999999997,1000,win
replay,shapes pooled,1000,cartel,sequential_halving_peer,seq. halving (peer),0.40215700000000004,0.40049918333333334,0.40381460833333327,1000,win
replay,shapes pooled,10000,beta0,flat_probe_argmax_online,flat probe argmax (online),0.05036766666666665,0.04966189999999998,0.051049691666666654,1000,win
replay,shapes pooled,10000,beta0,warm_start_bandit,warm-start bandit,-0.02276966666666668,-0.023118366666666678,-0.022441458333333348,1000,loss
replay,shapes pooled,10000,beta0,linucb_honest,LinUCB,0.21168099999999998,0.21101729166666666,0.21232346666666665,1000,win
replay,shapes pooled,10000,beta0,declared_argmax,declared argmax,-0.03239000000000002,-0.03269401666666669,-0.03206195000000003,1000,loss
replay,shapes pooled,10000,beta0,verify_on_claim,verify on claim,-0.03253333333333336,-0.03283333333333336,-0.03221930833333335,1000,loss
replay,shapes pooled,10000,beta0,midian,MIDIAN,0.04948866666666666,0.04883764166666665,0.050175441666666654,1000,win
replay,shapes pooled,10000,beta0,sequential_halving_peer,seq. halving (peer),-0.03432400000000003,-0.03463637500000002,-0.034007641666666685,1000,loss
replay,shapes pooled,10000,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),0.04523999999999998,0.04453461666666665,0.045925741666666645,1000,win
replay,shapes pooled,10000,beta025_cartel,warm_start_bandit,warm-start bandit,-0.010513333333333343,-0.01092337500000001,-0.010106308333333341,1000,loss
replay,shapes pooled,10000,beta025_cartel,linucb_honest,LinUCB,0.2065533333333333,0.2058929,0.20721913333333333,1000,win
replay,shapes pooled,10000,beta025_cartel,declared_argmax,declared argmax,0.004046999999999999,0.0035513333333333295,0.004532424999999993,1000,win
replay,shapes pooled,10000,beta025_cartel,verify_on_claim,verify on claim,-0.0074123333333333385,-0.007926358333333341,-0.006915775000000005,1000,loss
replay,shapes pooled,10000,beta025_cartel,midian,MIDIAN,0.06319233333333332,0.06239429166666666,0.06397405833333332,1000,win
replay,shapes pooled,10000,beta025_cartel,sequential_halving_peer,seq. halving (peer),-0.038181333333333366,-0.038564016666666694,-0.037787225000000035,1000,loss
replay,shapes pooled,10000,beta025_random,flat_probe_argmax_online,flat probe argmax (online),0.04638166666666665,0.04566258333333331,0.047060666666666646,1000,win
replay,shapes pooled,10000,beta025_random,warm_start_bandit,warm-start bandit,0.013301333333333342,0.012763125000000007,0.013817375000000007,1000,win
replay,shapes pooled,10000,beta025_random,linucb_honest,LinUCB,0.207695,0.2070059083333333,0.20834172499999998,1000,win
replay,shapes pooled,10000,beta025_random,declared_argmax,declared argmax,0.029108666666666658,0.028186299999999994,0.02999696666666666,1000,win
replay,shapes pooled,10000,beta025_random,verify_on_claim,verify on claim,0.016339333333333338,0.01560890833333333,0.017077774999999996,1000,win
replay,shapes pooled,10000,beta025_random,midian,MIDIAN,0.05595299999999998,0.055172566666666645,0.05672500833333331,1000,win
replay,shapes pooled,10000,beta025_random,sequential_halving_peer,seq. halving (peer),-0.0372916666666667,-0.037634358333333374,-0.03691858333333337,1000,loss
replay,shapes pooled,10000,beta05_random,flat_probe_argmax_online,flat probe argmax (online),0.049156999999999985,0.04842699999999999,0.04983900833333332,1000,win
replay,shapes pooled,10000,beta05_random,warm_start_bandit,warm-start bandit,0.015369666666666676,0.014848641666666676,0.015891083333333344,1000,win
replay,shapes pooled,10000,beta05_random,linucb_honest,LinUCB,0.21047033333333331,0.20978829999999996,0.2111446833333333,1000,win
replay,shapes pooled,10000,beta05_random,declared_argmax,declared argmax,0.032537666666666666,0.031663308333333334,0.03343634999999999,1000,win
replay,shapes pooled,10000,beta05_random,verify_on_claim,verify on claim,0.01939833333333334,0.018679825000000004,0.020083375000000004,1000,win
replay,shapes pooled,10000,beta05_random,midian,MIDIAN,0.128584,0.12445332500000002,0.132691,1000,win
replay,shapes pooled,10000,beta05_random,sequential_halving_peer,seq. halving (peer),-0.009896666666666673,-0.01039233333333334,-0.009367316666666672,1000,loss
replay,shapes pooled,10000,cartel,flat_probe_argmax_online,flat probe argmax (online),0.04926099999999998,0.04854459999999998,0.04995477499999998,1000,win
replay,shapes pooled,10000,cartel,warm_start_bandit,warm-start bandit,0.050230999999999984,0.04970463333333332,0.05076437499999998,1000,win
replay,shapes pooled,10000,cartel,linucb_honest,LinUCB,0.21057433333333334,0.20989523333333332,0.21120426666666667,1000,win
replay,shapes pooled,10000,cartel,declared_argmax,declared argmax,0.08252233333333334,0.08186527500000002,0.08315280833333334,1000,win
replay,shapes pooled,10000,cartel,verify_on_claim,verify on claim,0.06625099999999999,0.06559229166666666,0.06688370833333333,1000,win
replay,shapes pooled,10000,cartel,midian,MIDIAN,0.19299233333333332,0.18912768333333335,0.19679290833333335,1000,win
replay,shapes pooled,10000,cartel,sequential_halving_peer,seq. halving (peer),0.3349506666666667,0.3338009,0.3361693833333333,1000,win
replay,shapes pooled,100000,beta0,flat_probe_argmax_online,flat probe argmax (online),0.05317333333333332,0.05180654166666666,0.05453012499999997,200,win
replay,shapes pooled,100000,beta0,warm_start_bandit,warm-start bandit,-0.024830000000000022,-0.02554675000000002,-0.02413666666666669,200,loss
replay,shapes pooled,100000,beta0,linucb_honest,LinUCB,0.24719333333333335,0.2455598333333333,0.248763375,200,win
replay,shapes pooled,100000,beta0,declared_argmax,declared argmax,-0.029335000000000028,-0.02999333333333335,-0.028686666666666697,200,loss
replay,shapes pooled,100000,beta0,verify_on_claim,verify on claim,-0.029420000000000033,-0.030090041666666706,-0.028766583333333356,200,loss
replay,shapes pooled,100000,beta0,midian,MIDIAN,0.053041666666666654,0.051476291666666646,0.0546134583333333,200,win
replay,shapes pooled,100000,beta0,sequential_halving_peer,seq. halving (peer),-0.03084333333333336,-0.031513416666666696,-0.030181541666666693,200,loss
replay,shapes pooled,100000,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),0.04890833333333331,0.047519999999999986,0.05028520833333333,200,win
replay,shapes pooled,100000,beta025_cartel,warm_start_bandit,warm-start bandit,-0.00853333333333335,-0.009383375000000003,-0.00771495833333335,200,loss
replay,shapes pooled,100000,beta025_cartel,linucb_honest,LinUCB,0.24292833333333333,0.24128324999999995,0.2444853333333333,200,win
replay,shapes pooled,100000,beta025_cartel,declared_argmax,declared argmax,0.015466666666666651,0.01451166666666665,0.016455041666666653,200,win
replay,shapes pooled,100000,beta025_cartel,verify_on_claim,verify on claim,0.004439999999999996,0.003393208333333326,0.00549675,200,win
replay,shapes pooled,100000,beta025_cartel,midian,MIDIAN,0.06629999999999998,0.06469154166666664,0.06786187499999999,200,win
replay,shapes pooled,100000,beta025_cartel,sequential_halving_peer,seq. halving (peer),-0.034650000000000035,-0.03542675000000004,-0.03390812500000004,200,loss
replay,shapes pooled,100000,beta025_random,flat_probe_argmax_online,flat probe argmax (online),0.049658333333333325,0.048318166666666655,0.05102724999999999,200,win
replay,shapes pooled,100000,beta025_random,warm_start_bandit,warm-start bandit,0.012506666666666687,0.011333333333333353,0.013682000000000017,200,win
replay,shapes pooled,100000,beta025_random,linucb_honest,LinUCB,0.24367833333333336,0.24209145833333334,0.24525670833333338,200,win
replay,shapes pooled,100000,beta025_random,declared_argmax,declared argmax,0.03197000000000001,0.029979875000000007,0.03384670833333334,200,win
replay,shapes pooled,100000,beta025_random,verify_on_claim,verify on claim,0.018600000000000016,0.017088208333333337,0.02010170833333335,200,win
replay,shapes pooled,100000,beta025_random,midian,MIDIAN,0.06012499999999999,0.05830829166666667,0.06203504166666666,200,win
replay,shapes pooled,100000,beta025_random,sequential_halving_peer,seq. halving (peer),-0.034013333333333354,-0.03473500000000003,-0.03324491666666669,200,loss
replay,shapes pooled,100000,beta05_random,flat_probe_argmax_online,flat probe argmax (online),0.051464999999999976,0.05005316666666664,0.05287504166666664,200,win
replay,shapes pooled,100000,beta05_random,warm_start_bandit,warm-start bandit,0.014831666666666674,0.013606416666666676,0.016023666666666672,200,win
replay,shapes pooled,100000,beta05_random,linucb_honest,LinUCB,0.24548500000000004,0.24377295833333337,0.24716841666666667,200,win
replay,shapes pooled,100000,beta05_random,declared_argmax,declared argmax,0.03487333333333333,0.03267616666666668,0.03694520833333334,200,win
replay,shapes pooled,100000,beta05_random,verify_on_claim,verify on claim,0.020963333333333348,0.019296583333333353,0.022561833333333337,200,win
replay,shapes pooled,100000,beta05_random,midian,MIDIAN,0.13397333333333333,0.12483833333333334,0.143473625,200,win
replay,shapes pooled,100000,beta05_random,sequential_halving_peer,seq. halving (peer),-0.019250000000000017,-0.020148458333333355,-0.018359958333333357,200,loss
replay,shapes pooled,100000,cartel,flat_probe_argmax_online,flat probe argmax (online),0.05206666666666665,0.05067154166666665,0.05344683333333331,200,win
replay,shapes pooled,100000,cartel,warm_start_bandit,warm-start bandit,0.053293333333333325,0.05221420833333334,0.05440358333333333,200,win
replay,shapes pooled,100000,cartel,linucb_honest,LinUCB,0.2460866666666667,0.24442970833333333,0.24764670833333338,200,win
replay,shapes pooled,100000,cartel,declared_argmax,declared argmax,0.08652000000000001,0.08511329166666666,0.08793170833333336,200,win
replay,shapes pooled,100000,cartel,verify_on_claim,verify on claim,0.06631666666666668,0.06507483333333333,0.06758499999999999,200,win
replay,shapes pooled,100000,cartel,midian,MIDIAN,0.18915000000000004,0.18115283333333335,0.19728883333333333,200,win
replay,shapes pooled,100000,cartel,sequential_halving_peer,seq. halving (peer),0.3111516666666667,0.30916479166666677,0.313048625,200,win
replay,shapes pooled,1000000,beta0,flat_probe_argmax_online,flat probe argmax (online),0.05495666666666666,0.05299666666666667,0.05694333333333331,100,win
replay,shapes pooled,1000000,beta0,warm_start_bandit,warm-start bandit,-0.024186666666666672,-0.025080083333333343,-0.023273333333333347,100,loss
replay,shapes pooled,1000000,beta0,linucb_honest,LinUCB,0.26260000000000006,0.26035625,0.26477400000000006,100,win
replay,shapes pooled,1000000,beta0,declared_argmax,declared argmax,-0.026466666666666683,-0.02730000000000002,-0.02565000000000002,100,loss
replay,shapes pooled,1000000,beta0,verify_on_claim,verify on claim,-0.02669333333333336,-0.027503416666666704,-0.025846666666666695,100,loss
replay,shapes pooled,1000000,beta0,midian,MIDIAN,0.05800333333333334,0.05579658333333333,0.06021675,100,win
replay,shapes pooled,1000000,beta0,sequential_halving_peer,seq. halving (peer),-0.02830333333333335,-0.029070083333333347,-0.027559833333333353,100,loss
replay,shapes pooled,1000000,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),0.05112666666666666,0.04905658333333332,0.053216749999999965,100,win
replay,shapes pooled,1000000,beta025_cartel,warm_start_bandit,warm-start bandit,0.001716666666666664,0.00039666666666666404,0.0029633333333333313,100,win
replay,shapes pooled,1000000,beta025_cartel,linucb_honest,LinUCB,0.25877,0.2563765833333333,0.2610133333333333,100,win
replay,shapes pooled,1000000,beta025_cartel,declared_argmax,declared argmax,0.014670000000000011,0.013246416666666675,0.01611358333333335,100,win
replay,shapes pooled,1000000,beta025_cartel,verify_on_claim,verify on claim,0.010076666666666671,0.008822999999999996,0.011280083333333338,100,win
replay,shapes pooled,1000000,beta025_cartel,midian,MIDIAN,0.07230666666666667,0.06906966666666667,0.07639033333333332,100,win
replay,shapes pooled,1000000,beta025_cartel,sequential_halving_peer,seq. halving (peer),-0.03187666666666669,-0.03283341666666669,-0.030900000000000035,100,loss
replay,shapes pooled,1000000,beta025_random,flat_probe_argmax_online,flat probe argmax (online),0.05144666666666667,0.04954649999999998,0.05348341666666666,100,win
replay,shapes pooled,1000000,beta025_random,warm_start_bandit,warm-start bandit,0.014866666666666672,0.013263249999999999,0.01643341666666667,100,win
replay,shapes pooled,1000000,beta025_random,linucb_honest,LinUCB,0.25909,0.2567897500000001,0.2613005000000001,100,win
replay,shapes pooled,1000000,beta025_random,declared_argmax,declared argmax,0.03471000000000001,0.03178616666666668,0.037536749999999994,100,win
replay,shapes pooled,1000000,beta025_random,verify_on_claim,verify on claim,0.021896666666666675,0.019739833333333345,0.024180083333333335,100,win
replay,shapes pooled,1000000,beta025_random,midian,MIDIAN,0.06424666666666666,0.06214633333333333,0.06638366666666666,100,win
replay,shapes pooled,1000000,beta025_random,sequential_halving_peer,seq. halving (peer),-0.031763333333333345,-0.03274341666666668,-0.030816666666666697,100,loss
replay,shapes pooled,1000000,beta05_random,flat_probe_argmax_online,flat probe argmax (online),0.05305666666666666,0.05106641666666665,0.05511758333333333,100,win
replay,shapes pooled,1000000,beta05_random,warm_start_bandit,warm-start bandit,0.016960000000000017,0.015599916666666679,0.018410083333333337,100,win
replay,shapes pooled,1000000,beta05_random,linucb_honest,LinUCB,0.2607,0.2585465833333333,0.26290375000000005,100,win
replay,shapes pooled,1000000,beta05_random,declared_argmax,declared argmax,0.03795666666666667,0.035126416666666695,0.04069025000000003,100,win
replay,shapes pooled,1000000,beta05_random,verify_on_claim,verify on claim,0.024506666666666687,0.02244641666666669,0.026617750000000027,100,win
replay,shapes pooled,1000000,beta05_random,midian,MIDIAN,0.1412266666666667,0.12751774999999999,0.1556945833333333,100,win
