family,regime,group,n,label,mean,ci_lo,ci_hi,seeds
routereval,beta0,all_weak,100,random,0.26020000000000004,0.2434,0.274,5
routereval,beta0,all_weak,100,sequential_halving,0.28559999999999997,0.271,0.302,5
routereval,beta0,all_weak,100,sequential_halving_peer,0.28559999999999997,0.271,0.302,5
routereval,beta0,all_weak,100,warm_start_bandit,0.2752,0.25739999999999996,0.289,5
routereval,beta0,all_weak,1000,declared_argmax,0.4364,0.42679999999999996,0.44580000000000003,5
routereval,beta0,all_weak,1000,flat_probe_argmax_frozen,0.22759999999999997,0.2116,0.24139999999999998,5
routereval,beta0,all_weak,1000,flat_probe_argmax_online,0.3546,0.34640000000000004,0.36319999999999997,5
routereval,beta0,all_weak,1000,fw_autogen,0.26739999999999997,0.2488,0.2824149999999999,5
routereval,beta0,all_weak,1000,fw_crewai,0.2836,0.26980000000000004,0.2974,5
routereval,beta0,all_weak,1000,fw_google_adk,0.26680000000000004,0.25359,0.2772,5
routereval,beta0,all_weak,1000,fw_langgraph,0.2684,0.2624,0.27440000000000003,5
routereval,beta0,all_weak,1000,fw_llamaindex,0.2814,0.259,0.297,5
routereval,beta0,all_weak,1000,fw_maf,0.2792,0.25339999999999996,0.30460000000000004,5
routereval,beta0,all_weak,1000,fw_openai_agents,0.26880000000000004,0.2474,0.2902,5
routereval,beta0,all_weak,1000,fw_smolagents,0.25400000000000006,0.24000000000000005,0.263,5
routereval,beta0,all_weak,1000,knn_router,0.2272,0.2142,0.2384,5
routereval,beta0,all_weak,1000,knn_router_online,0.35,0.3388,0.36160000000000003,5
routereval,beta0,all_weak,1000,linucb_honest,0.3516,0.3332,0.368,5
routereval,beta0,all_weak,1000,midian,0.3766,0.35197,0.4056,5
routereval,beta0,all_weak,1000,midian_wo_audit,0.3766,0.35197,0.4056,5
routereval,beta0,all_weak,1000,midian_wo_defenses,0.3549999999999999,0.35,0.3592,5
routereval,beta0,all_weak,1000,midian_wo_verify,0.3549999999999999,0.35,0.3592,5
routereval,beta0,all_weak,1000,mlp_router,0.3425999999999999,0.325,0.35919999999999996,5
routereval,beta0,all_weak,1000,oracle,0.46580000000000005,0.45520000000000005,0.4768,5
routereval,beta0,all_weak,1000,random,0.28080000000000005,0.27020000000000005,0.29359999999999997,5
routereval,beta0,all_weak,1000,sequential_halving,0.40520000000000006,0.38980000000000004,0.42540000000000006,5
routereval,beta0,all_weak,1000,sequential_halving_peer,0.40520000000000006,0.38980000000000004,0.42540000000000006,5
routereval,beta0,all_weak,1000,warm_start_bandit,0.36319999999999997,0.3498,0.37299999999999994,5
routereval,beta0,all_weak,5000,declared_argmax,0.8644444444444445,0.8166666666666668,0.89,3
routereval,beta0,all_weak,5000,flat_probe_argmax_frozen,0.6088888888888889,0.58,0.64,3
routereval,beta0,all_weak,5000,flat_probe_argmax_online,0.6211111111111111,0.5866666666666667,0.6466666666666666,3
routereval,beta0,all_weak,5000,fw_autogen,0.6088888888888889,0.59,0.6266666666666667,3
routereval,beta0,all_weak,5000,fw_camel_workforce,0.5888888888888889,0.55,0.63,3
routereval,beta0,all_weak,5000,fw_crewai,0.581111111111111,0.5533333333333333,0.6166666666666667,3
