family,regime,group,n,label,mean,ci_lo,ci_hi,seeds
live,beta0,heavy_tail,100,fw_llamaindex,0.5322000000000001,0.5226999999999999,0.5421025,10
live,beta0,heavy_tail,100,fw_maf,0.554,0.5464000000000001,0.5636,10
live,beta0,heavy_tail,100,fw_magentic_one,0.5718,0.5619000000000001,0.5820000000000001,10
live,beta0,heavy_tail,100,fw_magentic_one[supervisor=Qwen/Qwen2.5-14B-Instruct],0.571,0.5619974999999999,0.5818074999999999,10
live,beta0,heavy_tail,100,fw_openai_agents,0.5457000000000001,0.5366,0.5568025,10
live,beta0,heavy_tail,100,fw_smolagents,0.5653999999999999,0.557,0.5747,10
live,beta0,heavy_tail,100,knn_router,0.5456,0.5190950000000001,0.573705,10
live,beta0,heavy_tail,100,knn_router_online,0.6003999999999999,0.5812975,0.6187,10
live,beta0,heavy_tail,100,llm_supervisor,0.5816999999999999,0.5714,0.5937025,10
live,beta0,heavy_tail,100,midian,0.6494666666666666,0.6309975,0.6669333333333334,10
live,beta0,heavy_tail,100,midian[r=5],0.6561,0.63835,0.6733512499999998,10
live,beta0,heavy_tail,100,midian_a,0.6487,0.6303,0.6673,10
live,beta0,heavy_tail,100,midian_sh,0.666,0.6511975,0.6814025,10
live,beta0,heavy_tail,100,midian_sha,0.666,0.6511975,0.6814025,10
live,beta0,heavy_tail,100,midian_v,0.6553333333333333,0.6315641666666667,0.6761025,10
live,beta0,heavy_tail,100,midian_v_r5,0.6743,0.6614475,0.6869999999999998,10
live,beta0,heavy_tail,100,midian_va,0.6538,0.6302975,0.6753025000000001,10
live,beta0,heavy_tail,100,mlp_router,0.6550999999999999,0.6406000000000001,0.6689025000000001,10
live,beta0,heavy_tail,100,oracle,0.7292,0.7162,0.7397,10
live,beta0,heavy_tail,100,random,0.2741,0.26859749999999993,0.27949999999999997,10
live,beta0,heavy_tail,100,sequential_halving,0.6988000000000001,0.6834975000000001,0.7139,10
live,beta0,heavy_tail,100,sequential_halving_peer,0.6980999999999999,0.6818,0.7137025,10
live,beta0,heavy_tail,100,warm_start_bandit,0.662,0.6439975,0.678,10
live,beta0,heavy_tail,1000,cluster_head_router,0.6292,0.5888,0.6696,5
live,beta0,heavy_tail,1000,cnp_self_bid,0.6274,0.6152,0.6416,5
live,beta0,heavy_tail,1000,declared_argmax,0.6161999999999999,0.5889975,0.6459999999999999,10
live,beta0,heavy_tail,1000,declared_softmax,0.5606,0.5526000000000002,0.5683999999999999,5
live,beta0,heavy_tail,1000,disrouter_cascade,0.6077999999999999,0.5905999999999999,0.6202,5
live,beta0,heavy_tail,1000,flat_nsw_router,0.6192,0.582,0.6612,5
live,beta0,heavy_tail,1000,flat_probe_argmax_frozen,0.5878,0.5561499999999999,0.6184525,10
live,beta0,heavy_tail,1000,flat_probe_argmax_online,0.6633500000000001,0.6552949999999998,0.6723,10
live,beta0,heavy_tail,1000,fw_autogen,0.6303,0.6208,0.6386025000000001,10
live,beta0,heavy_tail,1000,fw_camel_workforce,0.6303,0.6208,0.6386025000000001,10
live,beta0,heavy_tail,1000,fw_crewai,0.6303,0.6208,0.6386025000000001,10
live,beta0,heavy_tail,1000,fw_google_adk,0.6303,0.6208,0.6386025000000001,10
live,beta0,heavy_tail,1000,fw_langgraph,0.6303,0.6208,0.6386025000000001,10
live,beta0,heavy_tail,1000,fw_llamaindex,0.6303,0.6208,0.6386025000000001,10
live,beta0,heavy_tail,1000,fw_maf,0.6303,0.6208,0.6386025000000001,10
